,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,2.97147056063132,1.4860070601684938,1.044395827741544,0.6930846483007074,5.146407678842912,2.7855086249884526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.13347030886996475,3.1818033523607747,1.3925277703220587,0.3465423241503537,2.0585630715371646,6.220130381482811,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2,2.2689952507894007,0.9615339801090254,0.6962638851610293,0.6930846483007074,5.146407678842912,1.7144806697527248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3,2.3392427817735926,0.5419555160614506,1.044395827741544,0.6930846483007074,5.146407678842912,0.6759945959272634,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4,0.39338617351147503,1.1013934681248836,1.044395827741544,0.6930846483007074,5.146407678842912,1.6987228739421565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5,1.643792225030092,1.573419240178405,0.6962638851610293,0.6930846483007074,5.146407678842912,1.4343815405326348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6,2.205772472903628,1.1538407761308305,2.088791655483088,2.079253944902122,7.204970750380077,0.6177986878094982,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7,2.3322180286751735,2.37761129626959,1.3925277703220587,1.039626972451061,5.146407678842912,2.186430814096867,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8,0.927267408991334,0.5594379520634329,0.34813194258051466,0.3465423241503537,5.146407678842912,2.1536561712811175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9,0.9623911744834299,1.3636300081546178,1.044395827741544,0.6930846483007074,5.146407678842912,3.7737495822833647,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
10,2.9855200668281587,0.9615339801090254,1.044395827741544,0.6930846483007074,4.117126143074329,1.9870930546061165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
11,2.3603170410688503,1.9055855242160684,1.044395827741544,1.039626972451061,5.146407678842912,2.325828563550262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
12,0.1756188274604799,1.573419240178405,1.3925277703220587,1.3861692966014147,5.146407678842912,1.4031101467667884,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13,2.8028764862692594,2.6223654002973418,1.3925277703220587,1.3861692966014147,5.146407678842912,1.2947435234066729,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14,3.350807227945957,0.874121800099114,1.7406597129025732,0.6930846483007074,6.175689214611494,0.9591864157993781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15,1.7421387684079608,1.2062880841367773,0.6962638851610293,0.6930846483007074,5.146407678842912,1.3203763702870617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
16,1.6718912374237689,0.751744748085238,0.34813194258051466,0.3465423241503537,5.146407678842912,1.7121033419104383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
17,0.821896112515046,2.185304500247785,1.3925277703220587,1.3861692966014147,5.146407678842912,0.636381434915014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18,0.2950396301336063,2.132857192241838,1.044395827741544,0.6930846483007074,5.146407678842912,2.20427681133374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
19,1.6648664843253496,1.0489461601189367,1.044395827741544,0.6930846483007074,5.146407678842912,1.2844595978768811,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20,1.2363565453217786,1.9230679602180507,1.044395827741544,0.6930846483007074,5.146407678842912,0.9926812060193507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
21,2.254945744592562,2.132857192241838,1.044395827741544,0.6930846483007074,5.146407678842912,1.476964680008056,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
22,1.074787224058137,2.5524356562894126,1.3925277703220587,1.039626972451061,5.146407678842912,0.6898421177398466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
23,3.287584450060184,1.188805648134795,1.044395827741544,0.6930846483007074,5.146407678842912,2.415451565349674,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
24,1.6016437064395768,0.5944028240673975,0.34813194258051466,0.3465423241503537,5.146407678842912,2.169152968157314,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25,2.992544819926578,2.7971897603171647,1.044395827741544,0.6930846483007074,5.146407678842912,0.7020014399218139,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
26,1.4330496320775161,2.0978923202378734,2.088791655483088,2.079253944902122,4.117126143074329,1.1154797947955977,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
27,0.8851188904008188,0.9615339801090254,0.6962638851610293,0.3465423241503537,5.146407678842912,2.1665455569450187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
28,2.5921338933166838,0.6992974400792912,1.3925277703220587,0.6930846483007074,4.117126143074329,1.8763470832560845,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
29,0.2177673460509951,1.2237705201387594,6.962638851610293,6.930846483007073,9.26353382191724,0.7959219546580948,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30,0.7937971001213693,2.0978923202378734,1.044395827741544,0.6930846483007074,5.146407678842912,0.7328358468074645,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
31,1.9458566082621176,2.0978923202378734,1.044395827741544,1.039626972451061,5.146407678842912,0.7160677378227117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
32,1.426024878979097,0.874121800099114,1.044395827741544,0.6930846483007074,5.146407678842912,2.0198571191354384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
33,0.9834654337786876,1.9580328322220153,1.044395827741544,0.6930846483007074,5.146407678842912,1.1696726458149431,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
34,0.4004109266098942,1.3111827001486709,1.044395827741544,0.6930846483007074,5.146407678842912,1.7116663422157006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
35,1.3487525948964858,0.9790164161110076,1.3925277703220587,1.3861692966014147,4.117126143074329,0.8045764798788986,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
36,0.16859407436206073,1.6783138561902988,2.088791655483088,1.7327116207517683,5.146407678842912,2.8703239941375984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
37,0.11942080267312634,0.874121800099114,0.6962638851610293,0.3465423241503537,5.146407678842912,1.2406202250949505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
38,2.4024655596593654,1.0489461601189367,1.3925277703220587,1.7327116207517683,5.146407678842912,0.25928069243932267,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
39,0.463633704495667,1.0314637241169544,0.6962638851610293,0.3465423241503537,5.146407678842912,2.043048670517663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
40,1.468173397569612,3.251733096368704,1.3925277703220587,1.039626972451061,5.146407678842912,1.3878328259201531,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
41,3.385930993438053,3.199285788362757,1.3925277703220587,1.3861692966014147,3.087844607305747,1.4804189306231998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
42,0.6603267912514045,1.3286651361506532,0.6962638851610293,0.6930846483007074,5.146407678842912,1.1302782274062069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
43,2.4516388313482995,0.6118852600693797,1.3925277703220587,0.6930846483007074,5.146407678842912,0.6475263614724417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
44,2.880148770351871,1.9230679602180507,1.3925277703220587,1.7327116207517683,6.175689214611494,1.1769427164151682,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
45,0.1615693212636415,1.818173344206157,1.044395827741544,0.6930846483007074,5.146407678842912,2.8752836645496935,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
46,2.18469821360837,1.8531382162101215,1.044395827741544,0.6930846483007074,5.146407678842912,1.68321851032229,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
47,1.8404853117858295,1.8356557802081392,0.6962638851610293,0.6930846483007074,5.146407678842912,1.5620482845657995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
48,3.027668585418674,1.6783138561902988,1.044395827741544,0.6930846483007074,5.146407678842912,2.8646902238723584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
49,0.03512376549209598,0.7867096200892025,0.6962638851610293,0.6930846483007074,5.146407678842912,1.3090849035373946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
50,0.8148713594166268,0.8916042361010962,1.3925277703220587,1.039626972451061,4.117126143074329,1.8126054249759656,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
51,0.31611388942886387,2.0978923202378734,1.044395827741544,0.6930846483007074,5.146407678842912,2.236025797074317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
52,0.11239604957470715,1.3985948801585824,2.088791655483088,1.7327116207517683,5.146407678842912,1.6985540581670666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
53,3.2665101907649263,0.7867096200892025,1.044395827741544,1.3861692966014147,6.175689214611494,0.873709274693858,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
54,2.5148616092340723,1.6783138561902988,0.6962638851610293,0.6930846483007074,5.146407678842912,1.1291704869332535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
55,0.02107425929525759,1.6783138561902988,1.044395827741544,0.6930846483007074,5.146407678842912,2.8578780001455497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
56,3.1822131535838962,0.6118852600693797,1.044395827741544,1.3861692966014147,6.175689214611494,0.473694501480912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
57,1.9037080896716023,1.3985948801585824,1.044395827741544,0.6930846483007074,5.146407678842912,4.627768999643416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
58,0.4214851859051518,4.125854896467818,1.3925277703220587,1.3861692966014147,5.146407678842912,1.3216148216399222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
59,0.7727228408261116,2.2727166802576964,1.044395827741544,0.6930846483007074,5.146407678842912,1.003811090935858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
60,3.175188400485477,1.76572603620021,1.044395827741544,0.6930846483007074,5.146407678842912,0.7185580164005384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
61,3.0838666102060275,1.7832084722021924,1.044395827741544,1.039626972451061,5.146407678842912,1.6305722871487254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
62,0.2037178398541567,1.1013934681248836,1.7406597129025732,1.7327116207517683,5.146407678842912,1.6977749911160824,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
63,3.140064634993381,0.6992974400792912,1.3925277703220587,1.3861692966014147,5.146407678842912,0.5160114156841291,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
64,3.1330398818949616,2.447541040277519,1.044395827741544,0.6930846483007074,6.175689214611494,0.660916027720988,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
65,0.18264358055889912,1.3111827001486709,1.7406597129025732,1.7327116207517683,5.146407678842912,1.698031205188294,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
66,0.04917327168893438,1.3461475721526355,1.7406597129025732,1.7327116207517683,5.146407678842912,1.6857062733119281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
67,3.2032874128791535,1.4685246241665115,1.3925277703220587,1.039626972451061,3.087844607305747,1.0327616533665107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
68,0.7586733346292732,2.1678220642458026,1.3925277703220587,0.6930846483007074,4.117126143074329,1.0038297787225132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
69,0.2599158646415103,0.7342623120832558,3.4813194258051463,0.6930846483007074,7.204970750380077,0.8194603741448273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
70,1.102886236451814,2.062927448233909,1.044395827741544,0.6930846483007074,5.146407678842912,1.4615317461997095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
71,3.294609203158603,0.8916042361010962,0.34813194258051466,0.3465423241503537,5.146407678842912,2.0586781418035187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
72,0.8289208656134652,2.360128860267608,2.088791655483088,2.079253944902122,5.146407678842912,2.4624790383366197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
73,0.8008218532197884,1.748243600198228,1.044395827741544,0.6930846483007074,5.146407678842912,1.3496627665294374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
